Zone Code,Zone Name,people,households,rent,%rent,qual,%noqual
11UFGQ,Chiltern Rise,5390,65,2151,39.90723562,48,0.890538033
38UDGQ,Chiltern Woods,2267,70,934,41.19982356,17,0.749889722
20UGGC,Chilton,5184,22,2245,43.30632716,22,0.424382716
37UDGG,Chilwell East,4815,49,2049,42.55451713,58,1.204569055
37UDGH,Chilwell West,7915,81,3381,42.71636134,114,1.440303222
24UNGK,"Chilworth, Nursling and Rownhams",6382,127,2416,37.85647133,57,0.893136948
24UBHY,Chineham,7003,78,2919,41.68213623,48,0.685420534
00BHGA,Chingford Green,9497,59,4176,43.97178056,90,0.947667685
38UDGR,Chinnor,5857,75,2197,37.51067099,38,0.648796312
46UCHJ,Chippenham Allington,2554,40,1048,41.03367267,13,0.509005482
46UCHK,Chippenham Audley,2627,15,1024,38.9798249,11,0.418728588
46UCHL,Chippenham Avon,2404,21,1056,43.92678869,13,0.540765391
46UCHM,Chippenham Hill Rise,2615,35,1071,40.95602294,9,0.34416826
46UCHN,Chippenham London Road,2515,13,1045,41.55069583,17,0.675944334
46UCHP,Chippenham Monkton Park,1997,22,884,44.2663996,12,0.600901352
46UCHQ,Chippenham Park,2575,29,1061,41.2038835,20,0.776699029
46UCHR,Chippenham Pewsham,5361,36,2143,39.97388547,40,0.746129453
46UCHS,Chippenham Redland,2615,18,1092,41.75908222,16,0.611854685
46UCHT,Chippenham Westcroft/Queen's,2802,31,1118,39.90007138,15,0.535331906
30ULGG,Chipping,1337,24,507,37.92071803,9,0.673148841
38UFGX,Chipping Norton,5972,77,2540,42.53181514,42,0.703281983
22UHGN,"Chipping Ongar, Greensted and Marden Ash",4115,69,1698,41.2636695,38,0.92345079
00HDPA,Chipping Sodbury,6382,54,2660,41.67972422,37,0.579755563
43UFFW,"Chipstead, Hooley and Woodmansterne",6912,103,2653,38.38252315,51,0.737847222
39UFGM,Chirbury,914,13,346,37.85557987,9,0.984682713
00CKFD,Chirton,8334,11,3809,45.70434365,48,0.575953924
00AFGJ,Chislehurst,14739,201,5996,40.68118597,291,1.974353755
30UEGC,Chisnall,3946,42,1588,40.24328434,24,0.608210846
00ATGA,Chiswick Homefields,10290,163,4551,44.22740525,199,1.933916424
00ATGB,Chiswick Riverside,10935,191,4906,44.86511203,242,2.213077275
18UEGP,Chittlehampton,2175,33,869,39.95402299,10,0.459770115
43UJFU,Chobham,3800,90,1596,42,32,0.842105263
11UCGU,"Cholesbury, The Lee and Bellingdon",2290,61,897,39.17030568,17,0.742358079
35UFGP,Chollerton with Whittington,1218,28,508,41.70771757,11,0.903119869
38UDGS,Cholsey and Wallingford South,5072,100,2028,39.98422713,44,0.867507886
35UGFY,Choppington,2891,9,1238,42.82255275,19,0.657212037
00CHFE,Chopwell and Rowlands Gill,9325,59,4082,43.77479893,70,0.750670241
30UEGD,Chorley East,6420,30,2798,43.58255452,61,0.950155763
30UEGE,Chorley North East,6791,58,2866,42.20291562,48,0.706817847
30UEGF,Chorley North West,6106,95,2582,42.28627579,58,0.949885359
30UEGG,Chorley South East,5901,50,2634,44.63650229,42,0.711743772
30UEGH,Chorley South West,6338,30,2646,41.74818555,38,0.59955822
26UJGB,Chorleywood East,3895,118,1473,37.81771502,62,1.591784339
26UJGC,Chorleywood West,5320,142,2125,39.94360902,68,1.278195489
00BNFN,Chorlton,14356,90,6580,45.83449429,516,3.594315965
00CHFF,Chowdene,8324,43,3713,44.60595867,77,0.92503604
22UGGH,Christ Church,4201,89,1751,41.68055225,108,2.570816472
00ADGF,Christchurch,10390,92,4332,41.69393648,76,0.73147257
16UBGR,Christchurch,3110,81,1507,48.45659164,18,0.578778135
24UFFR,Christchurch,3838,18,1678,43.72068786,28,0.729546639
43UDGC,Christchurch,4668,179,2007,42.99485861,75,1.606683805
23UDGM,Christchurch and English Bicknor,1517,38,611,40.27686223,7,0.461437047
13UBGK,Christleton,4281,119,1685,39.35996263,96,2.242466713
18UHGT,Chudleigh,5472,59,2244,41.00877193,36,0.657894737
18UEGQ,Chulmleigh,2087,32,872,41.78246287,10,0.479156684
00BMFB,Church,11029,164,4537,41.13700245,94,0.852298486
00BYFJ,Church,18314,183,7601,41.50376761,1066,5.82068363
00CAGE,Church,12485,76,5486,43.94072887,155,1.241489788
00MCMU,Church,10315,66,3284,31.83713039,1449,14.04750364
30UGFY,Church,5264,20,2093,39.7606383,70,1.329787234
00GFNQ,Church Aston and Lilleshall,2912,71,1158,39.76648352,30,1.03021978
24UGFT,Church Crookham East,4711,84,1917,40.69199745,19,0.403311399
24UGFU,Church Crookham West,4999,71,2072,41.44828966,25,0.50010002
41UGGL,Church Eaton,2032,36,818,40.25590551,21,1.033464567
00BCGC,Church End,9997,115,4097,40.98229469,630,6.301890567
17UKFX,Church Gresley,4805,29,2027,42.18522373,29,0.603537981
47UDFR,Church Hill,8493,54,3419,40.25668197,73,0.859531379
22UJFT,Church Langley,7661,23,3198,41.74389766,35,0.456859418
00BKGE,Church Street,6490,27,2756,42.46533128,322,4.961479199
39UFGN,Church Stretton North,1970,26,949,48.17258883,7,0.355329949
39UFGP,Church Stretton South,2216,41,983,44.35920578,12,0.541516245
23UDGN,Churcham and Huntley,1692,24,692,40.89834515,19,1.122931442
23UGGH,Churchdown Brookfield,4138,104,1772,42.82261962,37,0.894151764
23UGGJ,Churchdown St John's,6634,67,2844,42.87006331,51,0.768766958
00BKGD,Churchill,8391,75,4080,48.62352521,242,2.884042426
38UCFX,Churchill,6075,39,2240,36.87242798,910,14.97942387
45UBFR,Churchill,4392,16,2044,46.53916211,22,0.500910747
23UCGT,Churn Valley,1966,51,709,36.06307223,92,4.679552391
41UCGJ,Churnet,2462,36,959,38.95207149,44,1.787164907
41UHGX,Churnet,3226,22,1317,40.82455053,19,0.588964662
00HHMQ,Churston-with-Galmpton,6794,91,3081,45.34883721,37,0.544598175
23UDGP,Cinderford East,3607,19,1489,41.28084281,23,0.637649016
23UDGQ,Cinderford West,4509,15,1964,43.55732978,21,0.465735196
00MDMU,Cippenham Green,8619,42,3383,39.2504931,76,0.881772827
00MDMW,Cippenham Meadows,9294,57,3867,41.6074887,132,1.420271143
23UCGU,Cirencester Beeches,4030,44,1549,38.43672457,26,0.64516129
23UCGW,Cirencester Chesterton,4013,42,1563,38.94841764,31,0.772489409
23UCGX,Cirencester Park,2972,33,1540,51.81695828,165,5.551816958
23UCGY,Cirencester Stratton-Whiteway,3457,73,1415,40.93144345,31,0.89673127
23UCGZ,Cirencester Watermoor,3852,33,1800,46.72897196,46,1.194184839
13UBGL,City & St Anne's,2892,14,1760,60.85753804,87,3.008298755
00DAFH,City and Holbeck,20676,39,10056,48.63609983,823,3.980460437
47UEFS,Claines,7873,110,3292,41.81379398,50,0.635081926
00ECNH,Clairville,5706,23,2368,41.50017525,73,1.279355065
43UDGD,Clandon and Horsley,8409,273,3346,39.79070044,98,1.165418005
24UCGS,Clanfield and Finchdean,4725,63,1872,39.61904762,33,0.698412698
09UDGK,Clapham,5374,57,2248,41.83103833,51,0.94901377
00AYGB,Clapham Common,12270,159,5388,43.91198044,313,2.550937245
00AYGC,Clapham Town,13332,132,6035,45.2670267,344,2.580258026
42UFGS,Clare,1975,26,873,44.20253165,8,0.405063291
18UDGL,Clare and Shuttern,3203,57,1354,42.27286919,24,0.749297534
00BRFE,Claremont,12763,55,5364,42.02773643,214,1.676721774
00EYND,Claremont,7430,33,3491,46.98519515,68,0.915208614
26UGFZ,Clarence,6069,157,2422,39.9077278,114,1.878398418
44UFGB,Clarendon,4954,87,2505,50.56519984,306,6.176826807
12UDGF,Clarkson,2129,27,916,43.02489432,14,0.657585721
36UDGP,Claro,3037,58,1248,41.09318406,25,0.82318077
00CBFE,Clatterbridge,16906,308,6751,39.93256832,175,1.035135455
00CBFF,Claughton,13723,168,5821,42.41783867,183,1.333527654
44UEGU,Claverdon,2246,47,889,39.58147818,17,0.756901158
22UQGN,Clavering,1389,35,543,39.09287257,6,0.431965443
39UBGF,Claverley,1477,18,604,40.89370345,14,0.947867299
17UJGG,Clay Cross North,5073,24,2304,45.41691307,37,0.729351469
17UJGH,Clay Cross South,3696,15,1583,42.83008658,18,0.487012987
00MBNR,Clay Hill,5705,32,2300,40.31551271,32,0.560911481
33UDGD,Claydon,7426,38,3461,46.60651764,42,0.565580393
42UEGR,Claydon and Barham,4200,55,1715,40.83333333,22,0.523809524
43UBFZ,Claygate,6492,152,2577,39.69500924,70,1.078250154
00BCGD,Clayhall,11855,197,4136,34.88823281,358,3.01982286
00CXFG,Clayton,14491,112,5691,39.27265199,213,1.469877855
41UEGE,Clayton,4027,31,1767,43.87881798,20,0.496647629
30ULGH,Clayton-le-Dale with Ramsgreave,2468,42,1009,40.88330632,18,0.729335494
30UGFZ,Clayton-le-Moors,5044,47,2034,40.32513878,32,0.634417129
30UEGJ,Clayton-le-Woods and Whittle-le-Woods,6881,77,2710,39.38381049,61,0.886499055
30UEGK,Clayton-le-Woods North,6867,46,2909,42.36202126,55,0.800931994
30UEGL,Clayton-le-Woods West and Cuerden,4217,46,1700,40.31301873,31,0.735119753
37UCGH,Clayworth,1905,43,799,41.94225722,9,0.472440945
00CLFF,Cleadon and East Boldon,9037,111,3681,40.73254399,124,1.372136771
00CLFG,Cleadon Park,8070,27,3228,40,75,0.92936803
16UEGH,Cleator Moor North,4160,22,1801,43.29326923,22,0.528846154
16UEGJ,Cleator Moor South,2779,16,1202,43.25296869,14,0.503778338
00CZFF,Cleckheaton,14937,80,6564,43.94456718,97,0.649394122
39UFGQ,Clee,2614,39,1035,39.5944912,13,0.497322112
23UGGK,Cleeve Grange,1944,27,905,46.55349794,10,0.514403292
23UGGL,Cleeve Hill,3460,100,1452,41.96531792,31,0.895953757
23UGGM,Cleeve St Michael's,3735,33,1694,45.35475234,21,0.562248996
23UGGN,Cleeve West,4265,44,1856,43.51699883,25,0.586166471
00BCGE,Clementswood,11286,104,3696,32.74853801,427,3.78344852
33UEGX,Clenchwarton,2200,19,913,41.5,3,0.136363636
39UFGR,Cleobury Mortimer,2774,39,1111,40.05046864,18,0.64888248
00AUGB,Clerkenwell,9773,61,4632,47.39588663,951,9.730891231
00HCNS,Clevedon Central,3076,22,1308,42.52275683,13,0.422626788
00HCNT,Clevedon East,3442,41,1437,41.74898315,41,1.191167926
00HCNU,Clevedon North,2547,18,1221,47.93875147,33,1.295641932
00HCNW,Clevedon South,3294,25,1421,43.13904068,17,0.51608986
00HCNX,Clevedon Walton,2837,59,1134,39.9718012,17,0.599224533
00HCNY,Clevedon West,3306,28,1396,42.22625529,30,0.907441016
00HCNZ,Clevedon Yeo,3455,32,1354,39.18958032,23,0.665701881
00AJGD,Cleveland,14179,213,5729,40.40482404,344,2.42612314
30UQGM,Cleveleys Park,5994,34,2720,45.37871205,27,0.45045045
00MENF,Clewer East,4393,44,1825,41.54336444,32,0.728431596
00MENG,Clewer North,7233,99,3137,43.37066224,52,0.718927139
00MENH,Clewer South,5220,53,2132,40.84291188,29,0.555555556
32UEGP,Cliff Villages,4500,63,1872,41.6,27,0.6
00BUFF,Clifford,10095,62,4099,40.60425953,342,3.38781575
29UNGK,Cliffsend and Pegwell,4444,45,1966,44.23942394,39,0.877587759
00EYNE,Clifton,6938,14,3127,45.07062554,48,0.691842029
00FFNJ,Clifton,12017,98,5337,44.41208288,510,4.243987684
00HBNW,Clifton,10293,142,4670,45.37064024,1614,15.6805596
16UBGS,Clifton,1492,8,639,42.82841823,7,0.469168901
30UFGC,Clifton,3887,51,1954,50.27013121,29,0.746076666
17UFGL,Clifton and Bradley,1784,40,721,40.41479821,19,1.065022422
09UCGP,Clifton and Meppershall,4279,69,1655,38.67726104,32,0.74783828
00HBNX,Clifton East,9359,91,4477,47.8363073,1993,21.29501015
00FYNP,Clifton North,12813,157,5232,40.83352845,609,4.752985249
00FYNQ,Clifton South,13648,32,5901,43.23710434,160,1.172332943
00HHMR,Clifton-with-Maidenway,7043,64,3021,42.89365327,37,0.525344314
29UNGL,Cliftonville East,6113,75,2849,46.60559463,54,0.883363324
29UNGM,Cliftonville West,6939,34,3002,43.26271797,189,2.723735409
18UKGK,Clinton,1583,22,616,38.91345546,6,0.379027164
34UCGN,Clipston,1841,41,744,40.41281912,22,1.195002716
37UGGS,Clipstone,3469,16,1425,41.0781205,32,0.922456039
00AMGD,Clissold,10438,50,4712,45.14274765,298,2.854953056
39UCGE,Clive and Myddle,2552,43,1049,41.10501567,28,1.097178683
30UDGT,Cliviger with Worsthorne,5358,82,2194,40.94811497,43,0.802538261
00AFGK,Clock House,15757,126,6885,43.69486577,149,0.945611474
18UKGL,Clovelly Bay,1616,13,666,41.21287129,7,0.433168317
30UJGB,Clover Hill,5236,46,2121,40.50802139,62,1.184110008
17UCGG,Clowne North,3707,16,1619,43.67413002,24,0.647423793
17UCGH,Clowne South,3740,27,1538,41.12299465,28,0.748663102
00BYFK,Clubmoor,13387,35,5505,41.12198401,156,1.165309629
39UFGS,Clun,1086,16,500,46.04051565,3,0.276243094
39UFGT,Clun Forest,964,22,405,42.01244813,6,0.622406639
00HANX,Clutton,2444,30,928,37.9705401,23,0.941080196
18UBGT,Clyst Valley,2171,42,945,43.52832796,23,1.059419622
17UJGJ,Coal Aston,3362,40,1509,44.88399762,29,0.862581797
30UDGU,Coal Clough with Deerplay,5410,50,2127,39.31608133,51,0.942698706
23UFGS,Coaley and Uley,2324,66,911,39.19965577,15,0.645438898
31UHGG,Coalville,4496,18,1868,41.5480427,25,0.556049822
32UBFU,Coastal,3851,37,1505,39.08075824,28,0.727083874
30UJGC,Coates,5508,45,2322,42.15686275,34,0.617283951
00EENA,Coatham,5154,19,2359,45.77027551,53,1.028327513
43UBGA,Cobham and Downside,6158,142,2568,41.70185125,60,0.974342319
43UBGB,Cobham Fairmile,4760,124,1680,35.29411765,94,1.974789916
00EHNE,Cockerton East,5081,21,2122,41.7634324,30,0.590434954
00EHNF,Cockerton West,4180,13,1846,44.16267943,27,0.645933014
20UHGA,Cockfield,1545,4,717,46.40776699,8,0.517799353
00AKGP,Cockfosters,12536,192,5030,40.12444161,515,4.108168475
00HHMS,Cockington-with-Chelston,11118,147,4603,41.40133117,72,0.647598489
39UCGF,Cockshutt,1297,30,445,34.30994603,4,0.308404009
20UJFZ,Cockton Hill,4603,65,2042,44.36237237,30,0.651748859
26UFGG,Codicote,2560,49,1138,44.453125,16,0.625
17UBGJ,Codnor and Waingroves,4966,42,2044,41.15988723,38,0.765203383
41UFHR,Codsall North,4036,52,1719,42.59167493,36,0.89197225
41UFHS,Codsall South,3952,88,1520,38.46153846,42,1.062753036
34UGGS,Cogenhoe,1439,36,594,41.27866574,12,0.833912439
22UCGW,Coggeshall and North Feering,4778,71,2092,43.78401005,18,0.376726664
13UHGQ,Cogshall,2159,41,855,39.60166744,26,1.204261232
18UKGM,Coham Bridge,1557,14,640,41.1046885,6,0.385356455
45UBFS,Cokeham,4212,26,1882,44.68186135,15,0.356125356
40UDKC,Coker,5258,102,2310,43.93305439,27,0.513503233
36UEGJ,Colburn,3606,31,1381,38.29728231,19,0.526899612
00MBNS,Cold Ash,3206,87,998,31.12913288,62,1.933873986
24UPGN,Colden Common and Twyford,5137,93,2202,42.86548569,49,0.953864123
00AYGD,Coldharbour,14376,75,6184,43.01613801,558,3.881469115
11UBHA,Coldharbour,6363,19,2710,42.58997328,36,0.565770863
29UGFY,Coldharbour,4794,17,1957,40.82186066,27,0.563204005
00ALGS,Coldharbour and New Eltham,12425,89,5193,41.79476861,191,1.53722334
00BPFE,Coldhurst,11935,59,4090,34.26895685,189,1.583577713
40UBGQ,Coleford,2350,17,927,39.44680851,19,0.808510638
23UDGR,Coleford Central,3055,25,1381,45.20458265,19,0.62193126
23UDGS,Coleford East,5296,46,2221,41.93731118,30,0.566465257
19UDGC,Colehill East,4734,74,1910,40.34643008,33,0.697084918
19UDGD,Colehill West,2318,68,937,40.42277826,19,0.819672131
00FNNN,Coleman,12099,117,4564,37.7221258,289,2.388627159
12UBFU,Coleridge,7427,83,3230,43.48996903,300,4.039316009
46UCHU,Colerne,2807,54,1032,36.76522978,13,0.463127895
44UBGB,Coleshill North,3153,16,1304,41.35743736,35,1.110053917
44UBGC,Coleshill South,3190,27,1432,44.89028213,27,0.846394984
00ACGA,Colindale,13860,151,5711,41.2049062,712,5.137085137
00BEGG,College,10294,152,4603,44.71536818,291,2.82688945
00EHNG,College,3732,108,1561,41.82743837,45,1.205787781
00GFNR,College,3070,42,1306,42.54071661,56,1.824104235
13UBGM,College,5434,30,2179,40.09937431,917,16.87523003
18UHGU,College,5280,76,2187,41.42045455,41,0.776515152
23UBFW,College,5559,83,2503,45.02608383,223,4.011512862
30UKFZ,College,3517,67,1319,37.50355417,79,2.246232585
35UGFZ,College,3650,22,1702,46.63013699,35,0.95890411
43UCFQ,College,5372,137,2166,40.3201787,126,2.34549516
00ANGD,College Park and Old Oak,7643,34,3199,41.85529242,342,4.474682716
00MANA,College Town,5905,66,1979,33.51397121,22,0.372565622
00BAFZ,Colliers Wood,9293,55,4054,43.62423329,295,3.174432368
00CMFC,Colliery,9006,18,4016,44.59249389,88,0.97712636
46UBGR,Collingbourne,1535,30,593,38.63192182,4,0.260586319
37UGGT,Collingham and Meering,4472,79,1947,43.53756708,31,0.693202147
21UGGG,Collington,4248,54,1994,46.93973635,16,0.376647834
00CKFE,Collingwood,9239,26,4091,44.27968395,77,0.833423531
00MDMX,Colnbrook with Poyle,5408,34,2233,41.29068047,39,0.721153846
00CZFG,Colne Valley West,13540,104,5892,43.5155096,156,1.152141802
26UGGA,Colney Heath,5449,69,2144,39.34666911,78,1.431455313
33UCGU,Coltishall,2509,32,1076,42.8856118,18,0.717417298
41UDGQ,Colton and Mavesyn Ridware,1750,26,659,37.65714286,23,1.314285714
39UEGF,Column,4369,108,1882,43.07621881,37,0.846875715
00AWGB,Colville,7909,54,4007,50.66380073,266,3.363257049
18UBGU,Coly Valley,4280,69,1884,44.01869159,39,0.911214953
00ADGG,Colyers,10595,55,4334,40.90608778,77,0.726757905
00HANY,Combe Down,5339,88,2342,43.86589249,178,3.33395767
18UEGR,Combe Martin,3839,40,1621,42.22453764,22,0.573065903
12UGHC,Comberton,2189,54,895,40.88624943,20,0.913659205
40UEGM,Comeytrowe,5583,88,2446,43.81157084,52,0.931398889
41UGGM,Common,4102,23,1952,47.58654315,156,3.803022916
00HGMY,Compton,11597,175,4871,42.00224196,506,4.363197379
00MBNT,Compton,3045,53,1174,38.55500821,43,1.412151067
37UJGK,Compton Acres,4918,75,1788,36.35624237,97,1.972346482
24UPGP,Compton and Otterbourne,3724,157,1457,39.12459721,42,1.127819549
39UEGG,Condover,2140,44,866,40.46728972,40,1.869158879
13UCGB,Congleton Central,4355,47,1940,44.54649828,40,0.918484501
13UCGC,Congleton North,3727,24,1590,42.66165817,36,0.965924336
13UCGD,Congleton North West,3565,46,1549,43.45021038,28,0.785413745
13UCGE,Congleton South,5867,140,2365,40.31020965,71,1.210158514
13UCGF,Congleton West,5249,81,2133,40.63631168,39,0.742998666
00HCPA,Congresbury,3447,69,1368,39.68668407,78,2.26283725
33UBGY,Conifer,2132,17,893,41.88555347,17,0.797373358
32UCHG,Coningsby and Tattershall,5551,74,2067,37.23653396,25,0.450369303
00CEFJ,Conisbrough,14172,41,5848,41.26446514,111,0.783234547
16UGHG,Coniston,1867,27,809,43.33154794,11,0.589180503
21UDFY,Conquest,4985,50,2064,41.40421264,35,0.702106319
20UDGH,Consett East,1548,12,676,43.66925065,9,0.581395349
20UDGJ,Consett North,4426,28,2041,46.11387257,32,0.723000452
20UDGK,Consett South,3231,11,1407,43.54688951,29,0.897554937
15UDGD,"Constantine, Gweek and Mawnan",3740,63,1681,44.94652406,36,0.962566845
47UGGA,Cookley,2491,18,1012,40.62625452,18,0.722601365
00DAFJ,Cookridge,21405,296,9216,43.0553609,355,1.658491007
00AXGD,Coombe Hill,10318,236,3705,35.90812173,839,8.131420818
23UGGP,Coombe Hill,4560,62,1942,42.5877193,34,0.745614035
00AXGE,Coombe Vale,9271,190,3597,38.79840362,371,4.001725812
00AFGL,Copers Cope,14229,156,7586,53.31365521,151,1.061213016
22UGGJ,Copford and West Stanway,1876,33,703,37.47334755,11,0.586353945
00MRMS,Copnor,13303,74,5236,39.35954296,150,1.127565211
13UDGK,Coppenhall,4346,21,1779,40.93419236,29,0.667280258
00ACGB,Coppetts,14504,156,6263,43.1811914,390,2.688913403
30UEGM,Coppull,6459,40,2590,40.09908655,47,0.727666821
39UEGH,Copthorne,4371,121,1943,44.45207046,28,0.640585678
45UGGS,Copthorne and Worth,4580,96,1736,37.90393013,36,0.786026201
17UHGJ,Corbar,3589,66,1554,43.29896907,15,0.417943717
35UFGQ,Corbridge,3006,75,1372,45.64204923,21,0.698602794
19UDGE,Corfe Mullen Central,5160,73,2015,39.0503876,33,0.639534884
19UDGF,Corfe Mullen North,2408,55,948,39.36877076,14,0.581395349
19UDGG,Corfe Mullen South,2579,36,1095,42.45831718,20,0.775494378
26UCGT,Corner Hall,5935,46,2294,38.65206403,39,0.657118787
20UDGL,Cornsay,1625,18,663,40.8,12,0.738461538
18UGGR,Cornwood and Sparkwell,2311,25,991,42.88186932,15,0.649069667
00MFNF,Coronation,5871,119,2205,37.55748595,56,0.953840913
00EXNC,Corporation Park,6644,108,2246,33.80493679,134,2.016857315
33UFGS,Corpusty,2241,30,965,43.06113342,12,0.535475234
00KGNB,Corringham and Fobbing,5710,34,2264,39.6497373,47,0.823117338
46UCHW,Corsham,4633,63,1916,41.3554932,34,0.733865746
39UFGU,Corve Valley,1045,18,423,40.4784689,6,0.574162679
31UBFZ,Cosby with South Whetstone,4901,39,1845,37.64537849,32,0.652927974
00CRFF,Coseley East,12054,30,5003,41.50489464,64,0.530944085
00CRFG,Coseley West,12101,47,4822,39.84794645,74,0.611519709
34UGGT,Cosgrove,2024,23,848,41.8972332,13,0.64229249
00MRMT,Cosham,13134,75,5289,40.26952947,133,1.012638952
37UDGJ,Cossall and Kimberley,6849,38,2860,41.75792086,65,0.949043656
34UGGU,Cote,1871,39,734,39.2303581,17,0.908605024
17UHGK,Cote Heath,4022,22,1593,39.60716062,33,0.82048732
37UJGL,Cotgrave,7373,53,2857,38.74949139,48,0.651024007
00HBNY,Cotham,10902,115,4922,45.14767932,1989,18.24435883
20UHGB,Cotherstone with Lartington,685,10,291,42.48175182,5,0.729927007
17UGGE,Cotmanhay,4394,12,1930,43.92353209,25,0.56895767
41UGGN,Coton,4014,16,1660,41.3552566,194,4.833084205
00HDPB,Cotswold Edge,3526,91,1387,39.33635848,28,0.794100964
12UGHD,Cottenham,7389,117,2989,40.45202328,58,0.784950602
00FPMT,Cottesmore,2941,45,1049,35.66814009,15,0.510030602
00FBNH,Cottingham North,8871,116,3361,37.88749859,877,9.886145869
00FBNJ,Cottingham South,8897,74,3859,43.37417107,361,4.057547488
00ECNJ,Coulby Newham,8657,65,3574,41.28450965,95,1.097377845
00AHGJ,Coulsdon East,12225,192,4887,39.97546012,119,0.973415133
00AHGK,Coulsdon West,13220,242,4697,35.52950076,168,1.270801815
20UJGA,Coundon,4316,14,1852,42.91010195,29,0.671918443
31UBGA,Countesthorpe,6666,66,2655,39.8289829,51,0.765076508
00BYFL,County,14275,23,6449,45.17688266,175,1.22591944
30UNGE,Coupe Green and Gregson Lane,3555,46,1459,41.04078762,29,0.815752461
43UCFR,Court,5049,26,1889,37.41334918,103,2.040007922
34UGGW,Courteenhall,3382,35,1415,41.83914843,15,0.443524542
00AWGC,Courtfield,9578,103,4895,51.10670286,1002,10.46147421
24ULFR,Cove and Southwood,6548,55,2503,38.22541234,44,0.671960904
00HXNB,Covingham and Nythe,8569,87,3538,41.28836504,33,0.385109114
29UKGM,Cowden and Hever,1901,50,775,40.76801683,10,0.526038927
